"Model","Task Type","Status","Last Updated Timestamp","Callback URL"
"AI4Bharat IndicTrans-v2: Odia-Sindhi_Devanagari","translation","available","09/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Devanagari-Sanskrit","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Malayalam-Assamese","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Arabic-Maithili","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Arabic-Punjabi","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Malayalam-Telugu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Manipuri_Bengali-Sanskrit","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Manipuri_Bengali-Telugu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Tamil-Assamese","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Manipuri_Bengali-Maithili","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Gujarati-English","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Konkani-Maithili","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Hindi-Kashmiri_Devanagari","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: English-Santali","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Tamil-Sindhi_Devanagari","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kashmiri_Devanagari-Sanskrit","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Devanagari-Telugu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Odia-Hindi","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Bodo-Kashmiri_Arabic","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Assamese-Nepali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kashmiri_Devanagari-Urdu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kashmiri_Devanagari-Sindhi_Arabic","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Urdu-Dogri","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Hindi-Bodo","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Dogri-Maithili","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kashmiri_Devanagari-Dogri","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Maithili-Sanskrit","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Tamil-Urdu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Maithili-Nepali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Odia-Sanskrit","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sanskrit-Odia","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Dogri-Hindi","translation","available","09/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kannada-Dogri","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Odia-Telugu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Bengali-Malayalam","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Bengali-Telugu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Arabic-Bengali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kannada-Bengali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Telugu-Punjabi","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Nepali-Manipuri_Meitei","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kashmiri_Devanagari-Telugu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Marathi-Manipuri_Meitei","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Marathi-Konkani","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Nepali-Marathi","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Konkani-Kannada","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Devanagari-Nepali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Marathi-Maithili","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Konkani-Santali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Marathi-Urdu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Maithili-Tamil","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Bengali-Manipuri_Bengali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Manipuri_Meitei-Urdu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Assamese-Bodo","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Manipuri_Bengali-Hindi","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: English-Kannada","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: English-Urdu","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Marathi-Gujarati","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Tamil-Dogri","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Bengali-Kashmiri_Devanagari","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kannada-Sindhi_Arabic","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Telugu-Gujarati","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Devanagari-Marathi","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: English-Bodo","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Urdu-Tamil","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Sindhi_Arabic-Dogri","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Santali-Odia","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Assamese-Urdu","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Santali-Maithili","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Kannada-Gujarati","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Nepali-Assamese","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Odia-Bengali","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Manipuri_Bengali-Tamil","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: Konkani-Odia","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: English-Punjabi","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"AI4Bharat IndicTrans-v2: English-Malayalam","translation","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"IndicTrans-v2 Translation Kashmiri-Arabic to Malayalam","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"IndicTrans-v2 Translation Kannada to Sindhi-Arabic","translation","available","08/06/2023","https://api.dhruva.ai4bharat.org/services/inference/translation?serviceId=ai4bharat/indictrans-v2-all-gpu--t4"
"IndicTrans Translation Assamese-Bengali","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Gujarati","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Hindi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Kannada","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Malayalam","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Marathi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Odia","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Punjabi","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Tamil","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"IndicTrans Translation Assamese-Telugu","translation","unavailable","13/07/2023","https://meity-dev.ulcacontrib.org/aai4b-nmt-inference/v0/translate"
"AI4Bharat Tamil Dravidian ASR (Conformer, Batch)_Tamil","asr","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/asr?serviceId=ai4bharat/conformer-multilingual-dravidian-gpu--t4"
"AI4Bharat Hindi Indo-Aryan ASR (Conformer, Batch)","asr","unavailable","28/08/2024","https://dhruva-api.bhashini.gov.in/services/inference/asr?serviceId=ai4bharat/conformer-multilingual-indo_aryan-gpu--t4"
"C-DAC, Pune Translation Hindi-English","translation","unavailable","02/08/2024","https://loksabha-api.rb-aai.in/getbulkULCAnew2"
"C-DAC, Pune Translation English-Hindi","translation","unavailable","02/08/2024","https://loksabha-api.rb-aai.in/getbulkULCAnew2"
"IITM Indic TTS v2 - English","tts","unavailable","11/12/2023","https://asr.iitm.ac.in/ttsv2/api"
